File Name,Collection Name#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Title#1,Work Title Type#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Date#1,Work Date Type#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#10,Subject Type#10,Subject Vocab#10,Subject Refid#10,Subject Term#11,Subject Type#11,Subject Vocab#11,Subject Refid#11,Subject Term#12,Subject Type#12,Subject Vocab#12,Subject Refid#12,Subject Term#13,Subject Type#13,Subject Vocab#13,Subject Refid#13,Subject Term#14,Subject Type#14,Subject Vocab#14,Subject Refid#14,Subject Term#15,Subject Type#15,Subject Vocab#15,Subject Refid#15,Subject Term#16,Subject Type#16,Subject Vocab#16,Subject Refid#16,Subject Term#17,Subject Type#17,Subject Vocab#17,Subject Refid#17,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Subject Term#3,Subject Type#3,Subject Vocab#3,Subject Refid#3,Subject Term#4,Subject Type#4,Subject Vocab#4,Subject Refid#4,Subject Term#5,Subject Type#5,Subject Vocab#5,Subject Refid#5,Subject Term#6,Subject Type#6,Subject Vocab#6,Subject Refid#6,Subject Term#7,Subject Type#7,Subject Vocab#7,Subject Refid#7,Subject Term#8,Subject Type#8,Subject Vocab#8,Subject Refid#8,Subject Term#9,Subject Type#9,Subject Vocab#9,Subject Refid#9,Location Name#1,Location Type#1,Location Refid#1,Location Refid Type#1,Work Measurements#1,Work measurement#1,Work Measurement Type#1,Work Measurement Unit#1,Work measurement#2,Work Measurement Type#2,Work Measurement Unit#2,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Material#2,Material Type#2,Material Vocab#2,Material Refid#2,Material#3,Material Type#3,Material Vocab#3,Material Refid#3,Technique#1,Technique Vocab#1,Technique Refid#1,Technique#2,Technique Vocab#2,Technique Refid#2,Style Period#1,Style Period Vocab#1,Style Period Refid#1,Cultural Context#1,Cultural Context Vocab#1,Cultural Context Refid#1,Cultural Context#2,Cultural Context Vocab#2,Cultural Context Refid#2,Work Description#1,Image Rights,Image Source Type#1,Image Source Refid Type#1,Image Source Refid Type#2,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
cosv1n15.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XV: Dark and Early Middle Ages crown, coiffure, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,crowns (headdresses),descriptiveTopic,aat,300046020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,goldwork,descriptiveTopic,aat,300044045,hairstyles,descriptiveTopic,aat,300262903,headbands (headgear),descriptiveTopic,aat,300046115,metalwork,descriptiveTopic,aat,300015336,galloon,descriptiveTopic,aat,300231784,jewelry,descriptiveTopic,aat,300209286,gems (object genres),descriptiveTopic,aat,300011172,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Medieval,aat,300020756,Western European,ULAN Nationalities and Places,901040,,,,a. The hair is well combed and the beard trimmed. The head is surmounted with a crown of gold and gems. b. A gentleman of rank with hair trimmed across back and front of the head. It is also well combed. c. Coiffure of a servant. Hair trimmed and bound with a band.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104494268,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338207,,cosv1n15.jpg
cosv2n16.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XVI: 16th Century English bonnets,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,berets,descriptiveTopic,aat,300046091,cord (fiber product),descriptiveTopic,aat,300014247,,,,,,,,,,,,,,,,,,,,,,,,,bonnets (hats),descriptiveTopic,aat,300210720,toques (caps),descriptiveTopic,aat,300210812,galloon,descriptiveTopic,aat,300231784,plumes (ornaments),descriptiveTopic,aat,300203648,neckpieces,descriptiveTopic,aat,300210071,gems (object genres),descriptiveTopic,aat,300011172,ruffs,descriptiveTopic,aat,300210072,collars (neckwear),descriptiveTopic,aat,300210058,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,English,ULAN Nationalities and Places,901310,,,,"a. English---a flat low bonnet with a beret-like crown. The spreading brim is slightly upturned. A single plume is placed along the brim which is studded with jewels. About 1509-46. b. English---a bonnet with narrow brim and full close gathered crown. Trimmed with plumes and cord. Hair cut and beard trimmed. About 1566. c. English---beret-like bonnet with a small brim trimmed with a single plume, an ostrich tip. About 1550.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103845920,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338625,,cosv2n16.jpg
cosv3n16.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XVI: 18th Century French hats,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,cravats,descriptiveTopic,aat,300210059,cocked hats,descriptiveTopic,aat,300210734,cockades,descriptiveTopic,aat,300247410,,,,,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,motifs,descriptiveTopic,aat,300009700,scarves (costume accessories),descriptiveTopic,aat,300046123,pelt,descriptiveTopic,aat,300193371,collars (neckwear),descriptiveTopic,aat,300210058,gimp (braided trimming),descriptiveTopic,aat,300232154,bicornes,descriptiveTopic,aat,300210870,fringe,descriptiveTopic,aat,300227830,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Rococo,aat,300021155,French,ULAN Nationalities and Places,901600,,,,"a. French---the Incroyable (newly rich of France). A product of the Terror, an exaggerated English fashion. About 1793-1800. b. French---a bicorne worn by officers of the army. About 1795. c. French---Petite Chapeauwith tricolor, a development of the bicorne. About 1796.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104708344,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339100,,cosv3n16.jpg
cosv1n16.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XVI: Dark and Early Middle Ages crown, headdress, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,crowns (headdresses),descriptiveTopic,aat,300046020,cauls (headgear),descriptiveTopic,aat,300254615,coifs,descriptiveTopic,aat,300213433,,,,,,,,,,,,,,,,,,,,,,,,,goldwork,descriptiveTopic,aat,300044045,hairstyles,descriptiveTopic,aat,300262903,headbands (headgear),descriptiveTopic,aat,300046115,veils (headcloths),descriptiveTopic,aat,300046128,metalwork,descriptiveTopic,aat,300015336,motifs,descriptiveTopic,aat,300009700,earrings,descriptiveTopic,aat,300045998,neckpieces,descriptiveTopic,aat,300210071,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Byzantine,aat,300020669,Western European,ULAN Nationalities and Places,901040,Byzantine,ULAN Nationalities and Places,903141,a. Hair rolled or plaited and arranged at the sides of the head and covering the ears. The hair is confined in a net or crestine of gold and pearls. A crown surmounts the head. It is typical of the headdress worn by Byzantine nobility about the 9th and 10th centuries. b. Hair drawn simply to the sides and over the ears. A tuft on top is encircled by a band and covered by a veil. c. Hair is bound with bands of silk fabric in the fashion so popular in Byzantium.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,105489984,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338226,,cosv1n16.jpg
cosv2n17.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XVII: 16th Century English hats,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,caps (headgear),descriptiveTopic,aat,300046094,copotains,descriptiveTopic,aat,300210874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,galloon,descriptiveTopic,aat,300014247,plumes (ornaments),descriptiveTopic,aat,300203648,scarves (costume accessories),descriptiveTopic,aat,300046123,ruffs,descriptiveTopic,aat,300210072,felt (textile),descriptiveTopic,aat,300014107,collars (neckwear),descriptiveTopic,aat,300210058,cord (fiber product),descriptiveTopic,aat,300014247,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,English,ULAN Nationalities and Places,901310,,,,a. English---a riding hat of fine felt with a tiny brim trimmed with an ostrich tip. 1590. b. English---a hat typical for the middle class. c. English---a variant of the Mary Stuart cap worn by a lady of wealth.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103712020,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338644,,cosv2n17.jpg
cosv3n17.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XVII: 19th Century French helmet,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,helmets,descriptiveTopic,aat,300036794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metalwork,descriptiveTopic,aat,300015336,motifs,descriptiveTopic,aat,300009700,plumes (ornaments),descriptiveTopic,aat,300203648,sashes (costume accessories),descriptiveTopic,aat,300216864,collars (neckwear),descriptiveTopic,aat,300210058,epaulets,descriptiveTopic,aat,300224235,tassel,descriptiveTopic,aat,300232185,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Classical Revival,aat,300108149,French,ULAN Nationalities and Places,901600,,,,"a. French---a helmet of the period. b. Motifs---The period opens with a classical revival and we find the motifs of this period inspired by the Greek, Roman, and Pompeian periods. Later the movement is Victorian with a general revival of all that is period. c. Colors---they were varied and ranged from light delicate things to rich and heavy colors. d. Cosmetics---Early in the period the usual cosmetics were used by with the coming of Victoria into her power, scent of a delicate nature and just a dusting of rice powder was considered permissible. e. Textiles---velvet, brocade, armures, damasks, cloth of gold, toile de Jouy, Brocatelles, chintz, linen, dimity, cretonne, lawn, cashmere, crepe, cambric and tulle.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,105000232,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339119,,cosv3n17.jpg
cosv1n17.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XVII: Dark and Early Middle Ages helmet, coiffure, headdress",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,crowns (headdresses),descriptiveTopic,aat,300046020,gems (object genres),descriptiveTopic,aat,300011172,neckcloths,descriptiveTopic,aat,300210069,,,,,,,,,,,,,,,,,,,,,,,,,goldwork,descriptiveTopic,aat,300044045,helmets,descriptiveTopic,aat,300036794,hairstyles,descriptiveTopic,aat,300262903,metalwork,descriptiveTopic,aat,300015336,motifs,descriptiveTopic,aat,300009700,earrings,descriptiveTopic,aat,300045998,jewelry,descriptiveTopic,aat,300209286,neckpieces,descriptiveTopic,aat,300210071,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Byzantine,aat,300020669,Byzantine,ULAN Nationalities and Places,903141,,,,"a. A helmet worn by an officer of the guard of the emperor of the Eastern Empire around the 10th century. b. Coiffure of a youth about the 9th and 10th centuries. Hair is trimmed, combed, and perhaps dyed or bleached. c. Hair simply cut and well combed. Crowned with a crown of gold and jewels. Typical of the Emperor of the Eastern Empire about the 9th century.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103791248,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338245,,cosv1n17.jpg
cosv2n18.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XVIII: 16th Century Italian coiffure, coiffure, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,goldwork,descriptiveTopic,aat,300044045,necklaces,descriptiveTopic,aat,300046001,ruffle,descriptiveTopic,aat,300253712,,,,,,,,,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,hats,descriptiveTopic,aat,300046106,veils (headcloths),descriptiveTopic,aat,300046128,cosmetics,descriptiveTopic,aat,300236306,bodkins (hairpins),descriptiveTopic,aat,300046040,scarves (costume accessories),descriptiveTopic,aat,300046123,jewelry,descriptiveTopic,aat,300209286,collars (neckwear),descriptiveTopic,aat,300210058,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,Italian,ULAN Nationalities and Places,902300,,,,a. Italian---a lady of rank with hair dressed high and covered with a soft scarf of thin veiling. About 1550. b. Italian---a lady of rank with hair dressed high and ornamented with a gold bodkin. c. Italian---a servant wearing a combination of hat and scarf typical of the period.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104022980,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338663,,cosv2n18.jpg
cosv3n18.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XVIII: 19th Century French turban, bonnet, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,cloth,descriptiveTopic,aat,300162391,collars (neckwear),descriptiveTopic,aat,300210058,collars (neckwear),descriptiveTopic,aat,300210058,ruffle,descriptiveTopic,aat,300253712,kerchiefs,descriptiveTopic,aat,300046122,straw (plant material),descriptiveTopic,aat,300011908,fringe,descriptiveTopic,aat,300227830,cockades,descriptiveTopic,aat,300247410,hats,descriptiveTopic,aat,300046106,turbans,descriptiveTopic,aat,300046127,bonnets (hats),descriptiveTopic,aat,300210720,headscarves,descriptiveTopic,aat,300256716,motifs,descriptiveTopic,aat,300009700,ribbon (material),descriptiveTopic,aat,300014668,ruffs,descriptiveTopic,aat,300210072,pelt,descriptiveTopic,aat,300193371,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Empire (style),aat,300021269,French,ULAN Nationalities and Places,901600,,,,"a. French---a turban of loosely arranged fabric forming a peak. About 1800. b. French---a bonnet of straw bound to the head by a handkerchief and ribbons. Fringe was popular. About 1800. c. French---a riding hat of beaver following the fashion of men, with the large curled brim and crown enlarging at the top. About 1815.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103545708,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339138,,cosv3n18.jpg
cosv1n18.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XVIII: Dark and Early Middle Ages coronet,headdress, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,goldwork,descriptiveTopic,aat,300044045,neckpieces,descriptiveTopic,aat,300210071,lawn (textile),descriptiveTopic,aat,300249444,gems (object genres),descriptiveTopic,aat,300011172,necklaces,descriptiveTopic,aat,300046001,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,headbands (headgear),descriptiveTopic,aat,300046115,veils (headcloths),descriptiveTopic,aat,300046128,wimples,descriptiveTopic,aat,300212997,coronets (crowns),descriptiveTopic,aat,300213701,metalwork,descriptiveTopic,aat,300015336,motifs,descriptiveTopic,aat,300009700,jewelry,descriptiveTopic,aat,300209286,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Medieval,aat,300020756,Western European,ULAN Nationalities and Places,901040,,,,a. A lady of rank with headdress consisting of a coronet of gold and a veil of lawn. The chin strap appears. About 1100-1300. b. Headdress of the simple round hat type with the gorget framing the face. About 1200. c. A maiden with free flowing hair and simple circlet.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104659956,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338264,,cosv1n18.jpg
cosv2n20.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XX: 16th Century French hat, cap, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,ribbon (material),descriptiveTopic,aat,300014668,gems (object genres),descriptiveTopic,aat,300011172,ruffs,descriptiveTopic,aat,300210072,collars (neckwear),descriptiveTopic,aat,300210058,necklaces,descriptiveTopic,aat,300046001,ruffle,descriptiveTopic,aat,300253712,lace (needlework),descriptiveTopic,aat,300132861,rats (hairpieces),descriptiveTopic,aat,300220749,caps (headgear),descriptiveTopic,aat,300046094,hats,descriptiveTopic,aat,300046106,veils (headcloths),descriptiveTopic,aat,300046128,coronets (crowns),descriptiveTopic,aat,300213701,linen (material),descriptiveTopic,aat,300014069,earrings,descriptiveTopic,aat,300045998,hair ornaments,descriptiveTopic,aat,300209287,jewelry,descriptiveTopic,aat,300209286,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,French,ULAN Nationalities and Places,901600,,,,a. French---Mary Stuart hat with jeweled coronet and veil. About 1554-92. b. French---arched cap of linen with the curve associated with the hats of Mary Stuart. About 1550. c. French---hair dressed over pads into an arch above the face with pearled wired over the front. A cap of lace placed on top. About 1545-68.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104733592,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338701,,cosv2n20.jpg
cosv3n20.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XX: 19th Century French bonnet, bonnet, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,gimp (braided trimming),descriptiveTopic,aat,300232154,straw (plant material),descriptiveTopic,aat,300011908,poke bonnets,descriptiveTopic,aat,300210781,,,,,,,,,,,,,,,,,,,,,bonnets (hats),descriptiveTopic,aat,300210720,motifs,descriptiveTopic,aat,300009700,plumes (ornaments),descriptiveTopic,aat,300203648,ribbon (material),descriptiveTopic,aat,300014668,ruffs,descriptiveTopic,aat,300210072,collars (neckwear),descriptiveTopic,aat,300210058,silk (textile),descriptiveTopic,aat,300243428,ruffle,descriptiveTopic,aat,300253712,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Romantic (modern European styles ),aat,300172863,French,ULAN Nationalities and Places,901600,,,,"a. French---high crowned poke bonnet of silk with sides drawn together by a bow under the chin. Bows and gathered fabric and guimp for trim. About 1821. b. French---straw high crowned bonnet, large bows and tied under the chin by ribbons, hair much curled, About 1822-25. c. French---curls at side of head. Favorite hat was a large circular form, generally tilted on one side, decorated with plumes, flowers, and bows. About 1828-36.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104188812,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339176,,cosv3n20.jpg
cosv2n21.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XXI: 16th Century French cap, coiffure, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,ruffs,descriptiveTopic,aat,300210072,velvet (fabric weave),descriptiveTopic,aat,300133711,collars (neckwear),descriptiveTopic,aat,300210058,wings (costume accessories),descriptiveTopic,aat,300259387,rats (hairpieces),descriptiveTopic,aat,300220749,,,,,,,,,,,,,caps (headgear),descriptiveTopic,aat,300046094,coronets (crowns),descriptiveTopic,aat,300213701,linen (material),descriptiveTopic,aat,300014069,featherwork,descriptiveTopic,aat,300044032,plumes (ornaments),descriptiveTopic,aat,300203648,bodkins (hairpins),descriptiveTopic,aat,300046040,hair ornaments,descriptiveTopic,aat,300209287,gems (object genres),descriptiveTopic,aat,300011172,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,French,ULAN Nationalities and Places,901600,,,,a. French---arch cap of linen with Mary Stuart curve. About 1574. b. French---hair dressed into high fronted arrangement and trained over pads. False hair was used. Coronet of pearls and velvet bows at the temple. About 1590. c. French---hair dressed high over pads; coronet of pearls and feathers top the creation.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104339652,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338720,,cosv2n21.jpg
cosv3n21.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XXI: 19th Century French hat, coiffure, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,bicornes,descriptiveTopic,aat,300210870,cravats,descriptiveTopic,aat,300210059,cockades,descriptiveTopic,aat,300247410,,,,,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,felt (textile),descriptiveTopic,aat,300014107,pelt,descriptiveTopic,aat,300193371,collars (neckwear),descriptiveTopic,aat,300210058,hatbands,descriptiveTopic,aat,300224238,ruffle,descriptiveTopic,aat,300253712,epaulets,descriptiveTopic,aat,300224235,chapeaux bras,descriptiveTopic,aat,300210731,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Empire (style),aat,300021269,French,ULAN Nationalities and Places,901600,,,,"a. French---Beaver hats of various types. About 1820-30. b. French---hair combed towards the front at either side of the head, face shaven with the exception of short side-whiskers. About 1820-30. c. French---Chapeau Bras-- crushed hat of felt worn by the dandies. About 1807.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103545960,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339195,,cosv3n21.jpg
